graph_idx,graph_smiles,canonical_smiles,pickle_path,source,match_type
8831,[H]/C(C(=O)N1CCOCC1)=C(/[H])c1ccc2c(c1O)C(N1CCOCC1)C(OC(=O)CC(C)C)C(C)(C)O2,CC(C)CC(=O)OC1C(N2CCOCC2)c2c(ccc(/C=C/C(=O)N3CCOCC3)c2O)OC1(C)C,drugs/CC(C)CC(=O)OC1C(N2CCOCC2)c2c(ccc(_C=C_C(=O)N3CCOCC3)c2O)OC1(C)C.pickle,drugs,canonical
9063,O=[N+]([O-])C1C(c2ccccc2)=NOC1c1ccccc1O,O=[N+]([O-])C1C(c2ccccc2)=NOC1c1ccccc1O,drugs/O=[N+]([O-])C1C(c2ccccc2)=NOC1c1ccccc1O.pickle,drugs,canonical
9068,Cc1nc2c(oc3ccccc32)c(=O)o1,Cc1nc2c(oc3ccccc32)c(=O)o1,drugs/Cc1nc2c(oc3ccccc32)c(=O)o1.pickle,drugs,canonical
9101,Cn1c(=O)[nH]c(=O)c2c1nc1n2CC(O)CN1c1ccccc1,Cn1c(=O)[nH]c(=O)c2c1nc1n2CC(O)CN1c1ccccc1,drugs/Cn1c(=O)[nH]c(=O)c2c1nc1n2CC(O)CN1c1ccccc1.pickle,drugs,canonical
9104,COc1ccc([C@H]2C[C@]23N=C(c2ccccc2)OC3=O)cc1,COc1ccc(C2CC23N=C(c2ccccc2)OC3=O)cc1,drugs/COc1ccc(C2CC23N=C(c2ccccc2)OC3=O)cc1.pickle,drugs,no_stereo
9164,[H][C@@]12C(=CCC[C@@H]1OC(=O)[C@@H](C)CC)C=C[C@H](C)[C@@H]2CCC1C[C@@H](O)CC(=O)O1,CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,drugs/CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21.pickle,drugs,no_stereo
9169,[H]C(=C=C1C(C)(C)C[C@H](OC(C)=O)C[C@@]1(C)O)/C(C)=C([H])/C([H])=C([H])/C(C)=C([H])/C([H])=C([H])/C([H])=C(C)/C([H])=C([H])/C([H])=C(\C)C(=O)C[C@@]12O[C@]1(C)C[C@@H](O)CC2(C)C,CC(=O)O[C@H]1CC(C)(C)C(=C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(\C)C(=O)C[C@@]23O[C@]2(C)C[C@@H](O)CC3(C)C)[C@](C)(O)C1,drugs/CC(=O)O[C@H]1CC(C)(C)C(=C=C_C(C)=C_C=C_C(C)=C_C=C_C=C(C)_C=C_C=C(\C)C(=O)C[C@@]23O[C@]2(C)C[C@@H](O)CC3(C)C)[C@](C)(O)C1.pickle,drugs,canonical
9235,COC(=O)/C(=C1/Oc2cc3c(cc2S1)OCO3)C(F)(F)F,COC(=O)/C(=C1/Oc2cc3c(cc2S1)OCO3)C(F)(F)F,drugs/COC(=O)_C(=C1_Oc2cc3c(cc2S1)OCO3)C(F)(F)F.pickle,drugs,canonical
9415,O=c1c(O)cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc2c([C@H]3Oc4cc(O)cc(O)c4C[C@H]3O)cc(O)c(O)c12,O=c1c(O)cc(C2Oc3cc(O)cc(O)c3CC2O)cc2c(C3Oc4cc(O)cc(O)c4CC3O)cc(O)c(O)c12,drugs/O=c1c(O)cc(C2Oc3cc(O)cc(O)c3CC2O)cc2c(C3Oc4cc(O)cc(O)c4CC3O)cc(O)c(O)c12.pickle,drugs,no_stereo
9847,c1ccccoccc1,c1ccccoccc1,qm9/c1ccccoccc1.pickle,qm9,canonical
9849,O/N=C1\C=CCCC1,ON=C1C=CCCC1,qm9/ON=C1C=CCCC1.pickle,qm9,no_stereo
9931,Cc1ncc(N(C)C)o1,Cc1ncc(N(C)C)o1,qm9/Cc1ncc(N(C)C)o1.pickle,qm9,canonical
10113,[H]/C(C(=O)N1CCCCC1)=C(/[H])c1ccc2c(c1O)C(N1CCCCC1)C(OC(C)=O)C(C)(C)O2,CC(=O)OC1C(N2CCCCC2)c2c(ccc(/C=C/C(=O)N3CCCCC3)c2O)OC1(C)C,drugs/CC(=O)OC1C(N2CCCCC2)c2c(ccc(_C=C_C(=O)N3CCCCC3)c2O)OC1(C)C.pickle,drugs,canonical
10229,CCn1c2ccccc2c2c3ncc4cccn4c3ccc21,CCn1c2ccccc2c2c3ncc4cccn4c3ccc21,drugs/CCn1c2ccccc2c2c3ncc4cccn4c3ccc21.pickle,drugs,canonical
10326,[H]/C(=C1C(=N/O)/C2CCN/1CC2)c1ccccc1,O/N=C1C(=C\c2ccccc2)/N2CCC/1CC2,drugs/O_N=C1C(=C\c2ccccc2)_N2CCC_1CC2.pickle,drugs,canonical
10414,O=C(c1ccccc1)N1N=C(c2ccccc2)CC1c1ccccc1,O=C(c1ccccc1)N1N=C(c2ccccc2)CC1c1ccccc1,drugs/O=C(c1ccccc1)N1N=C(c2ccccc2)CC1c1ccccc1.pickle,drugs,canonical
10441,C#Cc1cn(C)nc1C,C#Cc1cn(C)nc1C,qm9/C#Cc1cn(C)nc1C.pickle,qm9,canonical
10477,CC1C2C(c3ccccc3)N(C)C(=O)N(C)C2N(C)C(=O)N1C,CC1C2C(c3ccccc3)N(C)C(=O)N(C)C2N(C)C(=O)N1C,drugs/CC1C2C(c3ccccc3)N(C)C(=O)N(C)C2N(C)C(=O)N1C.pickle,drugs,canonical
10573,COc1ccc(O[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2NC(C)=O)cc1,COc1ccc(O[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2NC(C)=O)cc1,drugs/COc1ccc(O[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2NC(C)=O)cc1.pickle,drugs,canonical
10818,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,drugs/CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1.pickle,drugs,canonical
11447,[H]C(=[N+]=[N-])C(=O)C(Cc1ccccc1)N1C(=O)c2ccccc2C1=O,[N-]=[N+]=CC(=O)C(Cc1ccccc1)N1C(=O)c2ccccc2C1=O,drugs/[N-]=[N+]=CC(=O)C(Cc1ccccc1)N1C(=O)c2ccccc2C1=O.pickle,drugs,canonical
11487,CCn1ccc(N)n1,CCn1ccc(N)n1,qm9/CCn1ccc(N)n1.pickle,qm9,canonical
11633,CC(=O)N1N=C(c2ccccc2)CC1c1ccccc1,CC(=O)N1N=C(c2ccccc2)CC1c1ccccc1,drugs/CC(=O)N1N=C(c2ccccc2)CC1c1ccccc1.pickle,drugs,canonical
11757,COC(=O)C1=NN(C(=O)c2ccccc2)C(O)(c2ccc([N+](=O)[O-])cc2)C1,COC(=O)C1=NN(C(=O)c2ccccc2)C(O)(c2ccc([N+](=O)[O-])cc2)C1,drugs/COC(=O)C1=NN(C(=O)c2ccccc2)C(O)(c2ccc([N+](=O)[O-])cc2)C1.pickle,drugs,canonical
11850,CC(=O)c1[nH]ccc1N,CC(=O)c1[nH]ccc1N,qm9/CC(=O)c1[nH]ccc1N.pickle,qm9,canonical
11924,[H]C(=C(Cl)Cl)c1csc(NC(C)=O)n1,CC(=O)Nc1nc(C=C(Cl)Cl)cs1,drugs/CC(=O)Nc1nc(C=C(Cl)Cl)cs1.pickle,drugs,canonical
12030,[H]C(=O)N1C=CCCC1,O=CN1C=CCCC1,qm9/O=CN1C=CCCC1.pickle,qm9,canonical
12135,COc1ccc(-c2nncnn2)cc1,COc1ccc(-c2nncnn2)cc1,drugs/COc1ccc(-c2nncnn2)cc1.pickle,drugs,canonical
12164,[H]C([H])=C([H])[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@]3([H])[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1,C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1,drugs/C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@](C)(O1)[C@@H](OC(C)=O)[C@@H](O)[C@H]1C(C)(C)CC[C@H](O)[C@@]12C.pickle,drugs,canonical
12314,COc1ccc(-c2cc(-c3ccccc3)c(C#N)c(=S)[nH]2)cc1,COc1ccc(-c2cc(-c3ccccc3)c(C#N)c(=S)[nH]2)cc1,drugs/COc1ccc(-c2cc(-c3ccccc3)c(C#N)c(=S)[nH]2)cc1.pickle,drugs,canonical
12504,CN1C(=O)N(C)C2C1N(C)C(=O)N2C,CN1C(=O)N(C)C2C1N(C)C(=O)N2C,drugs/CN1C(=O)N(C)C2C1N(C)C(=O)N2C.pickle,drugs,canonical
12688,COC(=O)CCC(C)=O,COC(=O)CCC(C)=O,qm9/COC(=O)CCC(C)=O.pickle,qm9,canonical
12694,Cc1ccc(F)cc1N,Cc1ccc(F)cc1N,qm9/Cc1ccc(F)cc1N.pickle,qm9,canonical
12698,CCCCOC(N)=O,CCCCOC(N)=O,qm9/CCCCOC(N)=O.pickle,qm9,canonical
12702,O=c1occo1,O=c1occo1,qm9/O=c1occo1.pickle,qm9,canonical
12704,Cc1nccn1C,Cc1nccn1C,qm9/Cc1nccn1C.pickle,qm9,canonical
12710,CCC(C)(O)CC,CCC(C)(O)CC,qm9/CCC(C)(O)CC.pickle,qm9,canonical
12712,CCOC(=O)CN(C)C,CCOC(=O)CN(C)C,qm9/CCOC(=O)CN(C)C.pickle,qm9,canonical
12716,CN(C)C(=S)SC(=S)N(C)C,CN(C)C(=S)SC(=S)N(C)C,drugs/CN(C)C(=S)SC(=S)N(C)C.pickle,drugs,canonical
12720,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,drugs/CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O.pickle,drugs,canonical
12721,Cc1nnc(N)s1,Cc1nnc(N)s1,drugs/Cc1nnc(N)s1.pickle,drugs,canonical
12730,CC1(CO)COC1,CC1(CO)COC1,qm9/CC1(CO)COC1.pickle,qm9,canonical
12731,O,O,qm9/O.pickle,qm9,canonical
12743,O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21,O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21,drugs/O=C1_C(=C2\Nc3ccccc3C2=O)Nc2ccccc21.pickle,drugs,canonical
12744,Cn1cnc2c1c(=O)[nH]c(=O)n2C,Cn1cnc2c1c(=O)[nH]c(=O)n2C,drugs/Cn1cnc2c1c(=O)[nH]c(=O)n2C.pickle,drugs,canonical
12747,[H][C@@]12CC=C3C=C(C(C)C)CC[C@]3([H])[C@@]1(C)CCC[C@@]2(C)C(=O)O,CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,drugs/CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1.pickle,drugs,no_stereo
12749,O=C1C=C2CC3(O)COc4cc(O)ccc4C3=C2C=C1O,O=C1C=C2CC3(O)COc4cc(O)ccc4C3=C2C=C1O,drugs/O=C1C=C2CC3(O)COc4cc(O)ccc4C3=C2C=C1O.pickle,drugs,canonical
12774,CC1CCC(C)(C)CC1,CC1CCC(C)(C)CC1,qm9/CC1CCC(C)(C)CC1.pickle,qm9,canonical
12776,CS(=O)(=O)OCCCCOS(C)(=O)=O,CS(=O)(=O)OCCCCOS(C)(=O)=O,drugs/CS(=O)(=O)OCCCCOS(C)(=O)=O.pickle,drugs,canonical
12777,CN(C)C(=S)SSC(=S)N(C)C,CN(C)C(=S)SSC(=S)N(C)C,drugs/CN(C)C(=S)SSC(=S)N(C)C.pickle,drugs,canonical
12781,Cc1n[nH]c(=O)[nH]c1=O,Cc1n[nH]c(=O)[nH]c1=O,qm9/Cc1n[nH]c(=O)[nH]c1=O.pickle,qm9,canonical
12793,O=C(O)c1ccccn1,O=C(O)c1ccccn1,drugs/O=C(O)c1ccccn1.pickle,drugs,canonical
12800,NCCc1ccccn1,NCCc1ccccn1,drugs/NCCc1ccccn1.pickle,drugs,canonical
12808,CCCCC(C)(C)O,CCCCC(C)(C)O,qm9/CCCCC(C)(C)O.pickle,qm9,canonical
12814,CCC(CC)C(C)C,CCC(CC)C(C)C,qm9/CCC(CC)C(C)C.pickle,qm9,canonical
12816,CCC(C)(C)OC(C)=O,CCC(C)(C)OC(C)=O,qm9/CCC(C)(C)OC(C)=O.pickle,qm9,canonical
12821,O=C(O)COc1cccc2ccccc12,O=C(O)COc1cccc2ccccc12,drugs/O=C(O)COc1cccc2ccccc12.pickle,drugs,canonical
12828,CC(=O)CCCC(C)C,CC(=O)CCCC(C)C,qm9/CC(=O)CCCC(C)C.pickle,qm9,canonical
12840,CCC1CCCC1,CCC1CCCC1,qm9/CCC1CCCC1.pickle,qm9,canonical
12858,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,drugs/Cc1cc(Cc2ccc(N)c(C)c2)ccc1N.pickle,drugs,canonical
12859,O=C(O)CC[C@H](NC(=O)OCc1ccccc1)C(=O)O,O=C(O)CCC(NC(=O)OCc1ccccc1)C(=O)O,drugs/O=C(O)CCC(NC(=O)OCc1ccccc1)C(=O)O.pickle,drugs,no_stereo
12861,CCN(CC)S(=O)(=O)c1ccc(C)cc1,CCN(CC)S(=O)(=O)c1ccc(C)cc1,drugs/CCN(CC)S(=O)(=O)c1ccc(C)cc1.pickle,drugs,canonical
12869,C#CCCC(C)C,C#CCCC(C)C,qm9/C#CCCC(C)C.pickle,qm9,canonical
12870,Cc1cc(C)[nH]n1,Cc1cc(C)[nH]n1,qm9/Cc1cc(C)[nH]n1.pickle,qm9,canonical
12884,CC(=O)C1(c2ccccc2)CCNCC1,CC(=O)C1(c2ccccc2)CCNCC1,drugs/CC(=O)C1(c2ccccc2)CCNCC1.pickle,drugs,canonical
12888,N#CCc1cccnc1,N#CCc1cccnc1,qm9/N#CCc1cccnc1.pickle,qm9,canonical
12912,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,drugs/O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O.pickle,drugs,canonical
12934,CC(=O)CC(=O)N(C)C,CC(=O)CC(=O)N(C)C,qm9/CC(=O)CC(=O)N(C)C.pickle,qm9,canonical
12941,COc1cccc(C(=O)/C=C/c2ccc(SC)cc2)c1,COc1cccc(C(=O)/C=C/c2ccc(SC)cc2)c1,drugs/COc1cccc(C(=O)_C=C_c2ccc(SC)cc2)c1.pickle,drugs,canonical
12945,COC(=O)CN(C)C,COC(=O)CN(C)C,qm9/COC(=O)CN(C)C.pickle,qm9,canonical
12953,CCCCC(=O)C(C)C,CCCCC(=O)C(C)C,qm9/CCCCC(=O)C(C)C.pickle,qm9,canonical
12964,CN(C)c1ccc(C(=O)/C=C/c2ccccc2)cc1,CN(C)c1ccc(C(=O)/C=C/c2ccccc2)cc1,drugs/CN(C)c1ccc(C(=O)_C=C_c2ccccc2)cc1.pickle,drugs,canonical
12976,CCC#CCCC(C)C,CCC#CCCC(C)C,qm9/CCC#CCCC(C)C.pickle,qm9,canonical
12986,CCN1C(=O)CCC1=O,CCN1C(=O)CCC1=O,qm9/CCN1C(=O)CCC1=O.pickle,qm9,canonical
12997,CCOC(=O)N1c2ccccc2C=CC1OCC,CCOC(=O)N1c2ccccc2C=CC1OCC,drugs/CCOC(=O)N1c2ccccc2C=CC1OCC.pickle,drugs,canonical
12998,CCCC(N)=O,CCCC(N)=O,qm9/CCCC(N)=O.pickle,qm9,canonical
13009,N#CCC(=O)c1ccccc1,N#CCC(=O)c1ccccc1,drugs/N#CCC(=O)c1ccccc1.pickle,drugs,canonical
13010,CCCCCC(N)=O,CCCCCC(N)=O,qm9/CCCCCC(N)=O.pickle,qm9,canonical
13015,Nc1ncc(Br)cc1Br,Nc1ncc(Br)cc1Br,drugs/Nc1ncc(Br)cc1Br.pickle,drugs,canonical
13017,CCOC(=O)c1cn[nH]c1N,CCOC(=O)c1cn[nH]c1N,drugs/CCOC(=O)c1cn[nH]c1N.pickle,drugs,canonical
13022,[H]SCC(=O)Nc1ccc2ccccc2c1,O=C(CS)Nc1ccc2ccccc2c1,drugs/O=C(CS)Nc1ccc2ccccc2c1.pickle,drugs,canonical
13037,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C)Cc1ccc(C(C)C(=O)O)cc1,drugs/CC(C)Cc1ccc(C(C)C(=O)O)cc1.pickle,drugs,canonical
13045,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,drugs/CC_C(=C(_CC)c1ccc(O)cc1)c1ccc(O)cc1.pickle,drugs,canonical
13047,N#CCS(=O)(=O)c1ccccc1,N#CCS(=O)(=O)c1ccccc1,drugs/N#CCS(=O)(=O)c1ccccc1.pickle,drugs,canonical
13048,NC(=O)CCCCC1CCSS1,NC(=O)CCCCC1CCSS1,drugs/NC(=O)CCCCC1CCSS1.pickle,drugs,canonical
13054,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,drugs/CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12.pickle,drugs,canonical
13058,O=[N+]([O-])C(Br)(CO)CO,O=[N+]([O-])C(Br)(CO)CO,drugs/O=[N+]([O-])C(Br)(CO)CO.pickle,drugs,canonical
13065,OC1CCC1,OC1CCC1,qm9/OC1CCC1.pickle,qm9,canonical
13066,CN(C)c1ccc(/C=C/C#N)cc1,CN(C)c1ccc(/C=C/C#N)cc1,drugs/CN(C)c1ccc(_C=C_C#N)cc1.pickle,drugs,canonical
13067,O=C(OCCO)c1ccccc1O,O=C(OCCO)c1ccccc1O,drugs/O=C(OCCO)c1ccccc1O.pickle,drugs,canonical
13070,CCC(=O)N(C)C,CCC(=O)N(C)C,qm9/CCC(=O)N(C)C.pickle,qm9,canonical
13086,CCOC(=O)CC(C)C,CCOC(=O)CC(C)C,qm9/CCOC(=O)CC(C)C.pickle,qm9,canonical
13100,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,drugs/CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.pickle,drugs,canonical
13117,CCOC(=O)c1ccc(C(=O)OCC)nc1,CCOC(=O)c1ccc(C(=O)OCC)nc1,drugs/CCOC(=O)c1ccc(C(=O)OCC)nc1.pickle,drugs,canonical
13122,CCC#CCCCCC,CCC#CCCCCC,qm9/CCC#CCCCCC.pickle,qm9,canonical
13130,O=C1CCCN1CCO,O=C1CCCN1CCO,qm9/O=C1CCCN1CCO.pickle,qm9,canonical
13143,c1ccc(-c2cccc(-c3ccccc3)n2)cc1,c1ccc(-c2cccc(-c3ccccc3)n2)cc1,drugs/c1ccc(-c2cccc(-c3ccccc3)n2)cc1.pickle,drugs,canonical
13144,CC(C)COCCO,CC(C)COCCO,qm9/CC(C)COCCO.pickle,qm9,canonical
13146,CC#CCCC(C)C,CC#CCCC(C)C,qm9/CC#CCCC(C)C.pickle,qm9,canonical
13148,O=S(=O)(F)Cc1ccccc1,O=S(=O)(F)Cc1ccccc1,drugs/O=S(=O)(F)Cc1ccccc1.pickle,drugs,canonical
13149,COC(=O)CCC#N,COC(=O)CCC#N,qm9/COC(=O)CCC#N.pickle,qm9,canonical
13155,NC(=O)NCc1ccccc1,NC(=O)NCc1ccccc1,drugs/NC(=O)NCc1ccccc1.pickle,drugs,canonical
13167,CC1(C)OCCO1,CC1(C)OCCO1,qm9/CC1(C)OCCO1.pickle,qm9,canonical
13168,N#Cc1ccncc1,N#Cc1ccncc1,qm9/N#Cc1ccncc1.pickle,qm9,canonical
13172,O=C(O)CCCc1ccccc1,O=C(O)CCCc1ccccc1,drugs/O=C(O)CCCc1ccccc1.pickle,drugs,canonical
13173,CC1(C)CO1,CC1(C)CO1,qm9/CC1(C)CO1.pickle,qm9,canonical
13189,C[NH2+]CC(O)c1ccc(O)c(O)c1,C[NH2+]CC(O)c1ccc(O)c(O)c1,drugs/C[NH2+]CC(O)c1ccc(O)c(O)c1.pickle,drugs,canonical
13190,NC(=O)c1ccccn1,NC(=O)c1ccccn1,qm9/NC(=O)c1ccccn1.pickle,qm9,canonical
13194,OC1CCCCCCC1,OC1CCCCCCC1,qm9/OC1CCCCCCC1.pickle,qm9,canonical
13201,Cc1ccc(O)c(-n2nc3ccccc3n2)c1,Cc1ccc(O)c(-n2nc3ccccc3n2)c1,drugs/Cc1ccc(O)c(-n2nc3ccccc3n2)c1.pickle,drugs,canonical
13204,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,drugs/Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O.pickle,drugs,canonical
13216,CCCC(O)CCC,CCCC(O)CCC,qm9/CCCC(O)CCC.pickle,qm9,canonical
13218,NC(=O)c1[nH]cnc1N,NC(=O)c1[nH]cnc1N,qm9/NC(=O)c1[nH]cnc1N.pickle,qm9,canonical
13243,Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],drugs/Nc1ccc(-c2ccc(N)c([N+](=O)[O-])c2)cc1[N+](=O)[O-].pickle,drugs,canonical
13252,CCNC(=O)OCC,CCNC(=O)OCC,qm9/CCNC(=O)OCC.pickle,qm9,canonical
13274,COC(=O)C(C)(C)O,COC(=O)C(C)(C)O,qm9/COC(=O)C(C)(C)O.pickle,qm9,canonical
13283,O=C(O)c1ccc2c(c1)OCO2,O=C(O)c1ccc2c(c1)OCO2,drugs/O=C(O)c1ccc2c(c1)OCO2.pickle,drugs,canonical
13292,CCCC(CCC)C(=O)O,CCCC(CCC)C(=O)O,drugs/CCCC(CCC)C(=O)O.pickle,drugs,canonical
13299,CCCC(C)CCC,CCCC(C)CCC,qm9/CCCC(C)CCC.pickle,qm9,canonical
13316,C/C(=N/O)C(C)(C)O,CC(=NO)C(C)(C)O,qm9/CC(=NO)C(C)(C)O.pickle,qm9,no_stereo
13333,N#CCNCC#N,N#CCNCC#N,qm9/N#CCNCC#N.pickle,qm9,canonical
13339,COC(C)(C)CCO,COC(C)(C)CCO,qm9/COC(C)(C)CCO.pickle,qm9,canonical
13351,CCCc1ccncc1,CCCc1ccncc1,qm9/CCCc1ccncc1.pickle,qm9,canonical
13359,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,drugs/CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I.pickle,drugs,canonical
13366,Cc1ccc(C=O)o1,Cc1ccc(C=O)o1,qm9/Cc1ccc(C=O)o1.pickle,qm9,canonical
13392,Cc1cscn1,Cc1cscn1,drugs/Cc1cscn1.pickle,drugs,canonical
13401,COc1ccc(NC(=O)CC(C)=O)c(OC)c1,COc1ccc(NC(=O)CC(C)=O)c(OC)c1,drugs/COc1ccc(NC(=O)CC(C)=O)c(OC)c1.pickle,drugs,canonical
13403,Nc1ccccc1C(=O)c1ccccc1,Nc1ccccc1C(=O)c1ccccc1,drugs/Nc1ccccc1C(=O)c1ccccc1.pickle,drugs,canonical
13421,c1ccc2sc(SN3CCOCC3)nc2c1,c1ccc2sc(SN3CCOCC3)nc2c1,drugs/c1ccc2sc(SN3CCOCC3)nc2c1.pickle,drugs,canonical
13434,O=C(O)c1c2ccccc2cc2ccccc12,O=C(O)c1c2ccccc2cc2ccccc12,drugs/O=C(O)c1c2ccccc2cc2ccccc12.pickle,drugs,canonical
13438,OCCC1CCCCC1,OCCC1CCCCC1,qm9/OCCC1CCCCC1.pickle,qm9,canonical
13442,CC(C)(C)C(N)=O,CC(C)(C)C(N)=O,qm9/CC(C)(C)C(N)=O.pickle,qm9,canonical
13451,O=C(OCc1ccccc1)c1cccnc1,O=C(OCc1ccccc1)c1cccnc1,drugs/O=C(OCc1ccccc1)c1cccnc1.pickle,drugs,canonical
13472,CCCCNCC#N,CCCCNCC#N,qm9/CCCCNCC#N.pickle,qm9,canonical
13481,COP(=O)(OC)OC=C(Cl)Cl,COP(=O)(OC)OC=C(Cl)Cl,drugs/COP(=O)(OC)OC=C(Cl)Cl.pickle,drugs,canonical
13490,O=C(c1ccccc1)c1cccs1,O=C(c1ccccc1)c1cccs1,drugs/O=C(c1ccccc1)c1cccs1.pickle,drugs,canonical
13502,CCCCC(N)=O,CCCCC(N)=O,qm9/CCCCC(N)=O.pickle,qm9,canonical
13504,CCOC(=O)CO,CCOC(=O)CO,qm9/CCOC(=O)CO.pickle,qm9,canonical
13520,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,drugs/c1ccc(-c2nc[nH]c2-c2ccccc2)cc1.pickle,drugs,canonical
13534,CC(C)OC(N)=O,CC(C)OC(N)=O,qm9/CC(C)OC(N)=O.pickle,qm9,canonical
13535,C[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,C[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,drugs/C[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.pickle,drugs,canonical
13536,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,drugs/CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O.pickle,drugs,canonical
13542,Nc1ccno1,Nc1ccno1,qm9/Nc1ccno1.pickle,qm9,canonical
13558,OCCC1CCCC1,OCCC1CCCC1,qm9/OCCC1CCCC1.pickle,qm9,canonical
13561,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,drugs/O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O.pickle,drugs,canonical
13565,O=C(O)/C=C/c1ccccc1[N+](=O)[O-],O=C(O)/C=C/c1ccccc1[N+](=O)[O-],drugs/O=C(O)_C=C_c1ccccc1[N+](=O)[O-].pickle,drugs,canonical
13575,CCCCCCCCCCCCCCCCCCOCC(O)CO,CCCCCCCCCCCCCCCCCCOCC(O)CO,drugs/CCCCCCCCCCCCCCCCCCOCC(O)CO.pickle,drugs,canonical
13581,CC(=O)Nc1ccc2ccccc2c1,CC(=O)Nc1ccc2ccccc2c1,drugs/CC(=O)Nc1ccc2ccccc2c1.pickle,drugs,canonical
13588,CCC1(C)CC(=O)NC(=O)C1,CCC1(C)CC(=O)NC(=O)C1,drugs/CCC1(C)CC(=O)NC(=O)C1.pickle,drugs,canonical
13600,CC(C)CC(=O)C(C)C,CC(C)CC(=O)C(C)C,qm9/CC(C)CC(=O)C(C)C.pickle,qm9,canonical
13632,CC(C)(C)OC(N)=O,CC(C)(C)OC(N)=O,qm9/CC(C)(C)OC(N)=O.pickle,qm9,canonical
13639,CCCC(=O)CC(C)C,CCCC(=O)CC(C)C,qm9/CCCC(=O)CC(C)C.pickle,qm9,canonical
13652,NC1=NC(=O)C(c2ccccc2)O1,NC1=NC(=O)C(c2ccccc2)O1,drugs/NC1=NC(=O)C(c2ccccc2)O1.pickle,drugs,canonical
13664,CCCOCC,CCCOCC,qm9/CCCOCC.pickle,qm9,canonical
