graph_idx,graph_smiles,canonical_smiles,pickle_path,source,match_type
24803,COc1ccc(C(N)=O)cc1N,COc1ccc(C(N)=O)cc1N,drugs/COc1ccc(C(N)=O)cc1N.pickle,drugs,canonical
24805,S=C=Nc1ccc(N=C=S)cc1,S=C=Nc1ccc(N=C=S)cc1,drugs/S=C=Nc1ccc(N=C=S)cc1.pickle,drugs,canonical
24807,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,drugs/COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O.pickle,drugs,canonical
24816,Cc1cc(N)n[nH]1,Cc1cc(N)n[nH]1,qm9/Cc1cc(N)n[nH]1.pickle,qm9,canonical
24817,Nc1cc(F)cc(F)c1,Nc1cc(F)cc(F)c1,qm9/Nc1cc(F)cc(F)c1.pickle,qm9,canonical
24823,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,drugs/C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C.pickle,drugs,canonical
24824,NC(=O)NCCO,NC(=O)NCCO,qm9/NC(=O)NCCO.pickle,qm9,canonical
24837,COc1cc(O)c(C(C)=O)cc1OC,COc1cc(O)c(C(C)=O)cc1OC,drugs/COc1cc(O)c(C(C)=O)cc1OC.pickle,drugs,canonical
24843,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,drugs/Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1.pickle,drugs,canonical
24860,O=C(O)[C@@H]1O[C@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@@H](O)[C@H](O)[C@H]1O,O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O,drugs/O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O.pickle,drugs,no_stereo
24867,CCOC(=O)CCOC,CCOC(=O)CCOC,qm9/CCOC(=O)CCOC.pickle,qm9,canonical
24868,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,drugs/Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1.pickle,drugs,canonical
24884,C[N+]1(C)CCOC(O)(c2ccc(-c3ccc(C4(O)C[N+](C)(C)CCO4)cc3)cc2)C1,C[N+]1(C)CCOC(O)(c2ccc(-c3ccc(C4(O)C[N+](C)(C)CCO4)cc3)cc2)C1,drugs/C[N+]1(C)CCOC(O)(c2ccc(-c3ccc(C4(O)C[N+](C)(C)CCO4)cc3)cc2)C1.pickle,drugs,canonical
24912,Cc1ccc(=O)[nH]c1,Cc1ccc(=O)[nH]c1,qm9/Cc1ccc(=O)[nH]c1.pickle,qm9,canonical
24916,Clc1cccc(N2CC[NH2+]CC2)c1,Clc1cccc(N2CC[NH2+]CC2)c1,drugs/Clc1cccc(N2CC[NH2+]CC2)c1.pickle,drugs,canonical
24919,Cc1ccnc(O)n1,Cc1ccnc(O)n1,qm9/Cc1ccnc(O)n1.pickle,qm9,canonical
24922,CN1C(C)(C)CCCC1(C)C,CN1C(C)(C)CCCC1(C)C,drugs/CN1C(C)(C)CCCC1(C)C.pickle,drugs,canonical
24926,Cc1nn[nH]n1,Cc1nn[nH]n1,qm9/Cc1nn[nH]n1.pickle,qm9,canonical
24929,Oc1c(I)cc(I)c2cccnc12,Oc1c(I)cc(I)c2cccnc12,drugs/Oc1c(I)cc(I)c2cccnc12.pickle,drugs,canonical
24937,CC1(CO)CC1,CC1(CO)CC1,qm9/CC1(CO)CC1.pickle,qm9,canonical
24944,CC(=O)CO,CC(=O)CO,qm9/CC(=O)CO.pickle,qm9,canonical
24949,C#CC[NH+](C)Cc1ccccc1,C#CC[NH+](C)Cc1ccccc1,drugs/C#CC[NH+](C)Cc1ccccc1.pickle,drugs,canonical
24956,Cc1oc(=O)oc1C,Cc1oc(=O)oc1C,qm9/Cc1oc(=O)oc1C.pickle,qm9,canonical
24988,COC(=O)c1cc(OC)c(OC)c(OC)c1[N+](=O)[O-],COC(=O)c1cc(OC)c(OC)c(OC)c1[N+](=O)[O-],drugs/COC(=O)c1cc(OC)c(OC)c(OC)c1[N+](=O)[O-].pickle,drugs,canonical
24997,FC(F)(F)COCC(F)(F)F,FC(F)(F)COCC(F)(F)F,drugs/FC(F)(F)COCC(F)(F)F.pickle,drugs,canonical
25008,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,drugs/CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl.pickle,drugs,canonical
25020,CC(=O)Oc1ccc2c(c1)Oc1cc(OC(C)=O)ccc1C21OC(=O)c2ccccc21,CC(=O)Oc1ccc2c(c1)Oc1cc(OC(C)=O)ccc1C21OC(=O)c2ccccc21,drugs/CC(=O)Oc1ccc2c(c1)Oc1cc(OC(C)=O)ccc1C21OC(=O)c2ccccc21.pickle,drugs,canonical
25048,COc1ccc(Nc2ccccc2)c(C)c1,COc1ccc(Nc2ccccc2)c(C)c1,drugs/COc1ccc(Nc2ccccc2)c(C)c1.pickle,drugs,canonical
25050,CC(C)(C)NC(=S)NC(C)(C)C,CC(C)(C)NC(=S)NC(C)(C)C,drugs/CC(C)(C)NC(=S)NC(C)(C)C.pickle,drugs,canonical
25051,Cc1ccncc1N,Cc1ccncc1N,qm9/Cc1ccncc1N.pickle,qm9,canonical
25062,Cc1ccccc1CO,Cc1ccccc1CO,qm9/Cc1ccccc1CO.pickle,qm9,canonical
25072,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,drugs/CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1.pickle,drugs,canonical
25078,Cc1ccnc(F)c1,Cc1ccnc(F)c1,qm9/Cc1ccnc(F)c1.pickle,qm9,canonical
25082,NC1(C(=O)O)CCCC1,NC1(C(=O)O)CCCC1,qm9/NC1(C(=O)O)CCCC1.pickle,qm9,canonical
25091,Nc1nncs1,Nc1nncs1,drugs/Nc1nncs1.pickle,drugs,canonical
25092,O=c1[nH][nH]c(=O)n1-c1ccccc1,O=c1[nH][nH]c(=O)n1-c1ccccc1,drugs/O=c1[nH][nH]c(=O)n1-c1ccccc1.pickle,drugs,canonical
25094,C[C@@H](CO)CCO,C[C@@H](CO)CCO,qm9/C[C@@H](CO)CCO.pickle,qm9,canonical
25098,O=C(O)CP(=O)(O)O,O=C(O)CP(=O)(O)O,drugs/O=C(O)CP(=O)(O)O.pickle,drugs,canonical
25101,S=C(NCCN1CCOCC1)NC1CCCCC1,S=C(NCCN1CCOCC1)NC1CCCCC1,drugs/S=C(NCCN1CCOCC1)NC1CCCCC1.pickle,drugs,canonical
25108,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,drugs/Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1.pickle,drugs,canonical
25110,Cc1ccc(O)cn1,Cc1ccc(O)cn1,qm9/Cc1ccc(O)cn1.pickle,qm9,canonical
25132,Cc1ccc(F)cc1F,Cc1ccc(F)cc1F,qm9/Cc1ccc(F)cc1F.pickle,qm9,canonical
25155,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,drugs/Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1.pickle,drugs,canonical
25158,CCc1ncc(C)nc1CC,CCc1ncc(C)nc1CC,drugs/CCc1ncc(C)nc1CC.pickle,drugs,canonical
25173,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,drugs/OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1.pickle,drugs,canonical
25191,CC#C[C@]1(O)CCC2C3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,drugs/CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C.pickle,drugs,no_stereo
25193,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3OC5CO[C@@H](C)OC5[C@H](O)[C@H]3O)C3COC(=O)C32)OCO4)cc(OC)c1O,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,drugs/COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O.pickle,drugs,no_stereo
25199,OCc1ccc(F)cc1,OCc1ccc(F)cc1,qm9/OCc1ccc(F)cc1.pickle,qm9,canonical
25214,O=P1(N(CCCl)CCCl)NCCCO1,O=P1(N(CCCl)CCCl)NCCCO1,drugs/O=P1(N(CCCl)CCCl)NCCCO1.pickle,drugs,canonical
25228,OCc1ccccc1F,OCc1ccccc1F,qm9/OCc1ccccc1F.pickle,qm9,canonical
25231,Cc1cc2nc(-c3ccccn3)c(-c3ccccn3)nc2cc1C,Cc1cc2nc(-c3ccccn3)c(-c3ccccn3)nc2cc1C,drugs/Cc1cc2nc(-c3ccccn3)c(-c3ccccn3)nc2cc1C.pickle,drugs,canonical
25255,Oc1cc(O)ncn1,Oc1cc(O)ncn1,qm9/Oc1cc(O)ncn1.pickle,qm9,canonical
25257,CC(C)OC(=O)CC#N,CC(C)OC(=O)CC#N,qm9/CC(C)OC(=O)CC#N.pickle,qm9,canonical
25266,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,drugs/NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1.pickle,drugs,canonical
25273,CNC(=O)Oc1ccccc1OC(C)C,CNC(=O)Oc1ccccc1OC(C)C,drugs/CNC(=O)Oc1ccccc1OC(C)C.pickle,drugs,canonical
25276,CNCCc1ccccc1,CNCCc1ccccc1,drugs/CNCCc1ccccc1.pickle,drugs,canonical
25281,OCC1CCCCCC1,OCC1CCCCCC1,qm9/OCC1CCCCCC1.pickle,qm9,canonical
25292,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1,drugs/CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.pickle,drugs,canonical
25306,O=C(O)CCCc1ccc2ccc3cccc4ccc1c2c34,O=C(O)CCCc1ccc2ccc3cccc4ccc1c2c34,drugs/O=C(O)CCCc1ccc2ccc3cccc4ccc1c2c34.pickle,drugs,canonical
25314,Cc1nc2cc(C)c(C)cc2s1,Cc1nc2cc(C)c(C)cc2s1,drugs/Cc1nc2cc(C)c(C)cc2s1.pickle,drugs,canonical
25322,CN1C(=O)CSC1=S,CN1C(=O)CSC1=S,drugs/CN1C(=O)CSC1=S.pickle,drugs,canonical
25326,CCCCCCOC,CCCCCCOC,qm9/CCCCCCOC.pickle,qm9,canonical
25333,c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,drugs/c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1.pickle,drugs,canonical
25341,OCc1nc[nH]c1CO,OCc1nc[nH]c1CO,qm9/OCc1nc[nH]c1CO.pickle,qm9,canonical
25348,O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,drugs/O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1.pickle,drugs,canonical
25350,Nc1ccc(C2(c3ccc(N)cc3)c3ccccc3-c3ccccc32)cc1,Nc1ccc(C2(c3ccc(N)cc3)c3ccccc3-c3ccccc32)cc1,drugs/Nc1ccc(C2(c3ccc(N)cc3)c3ccccc3-c3ccccc32)cc1.pickle,drugs,canonical
25371,CCNCC(=O)O,CCNCC(=O)O,qm9/CCNCC(=O)O.pickle,qm9,canonical
25380,Cc1nc(=O)cc(N)[nH]1,Cc1nc(=O)cc(N)[nH]1,qm9/Cc1nc(=O)cc(N)[nH]1.pickle,qm9,canonical
25391,Oc1cccc(F)c1F,Oc1cccc(F)c1F,qm9/Oc1cccc(F)c1F.pickle,qm9,canonical
25402,COP(=S)(OC)Oc1ccc(SC)c(C)c1,COP(=S)(OC)Oc1ccc(SC)c(C)c1,drugs/COP(=S)(OC)Oc1ccc(SC)c(C)c1.pickle,drugs,canonical
25406,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21,drugs/O=C1_C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21.pickle,drugs,canonical
25412,O=C([O-])c1ccccc1O,O=C([O-])c1ccccc1O,drugs/O=C([O-])c1ccccc1O.pickle,drugs,canonical
25420,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,drugs/Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C.pickle,drugs,canonical
25421,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,drugs/O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl.pickle,drugs,canonical
25424,c1ccc(CNc2ncnc3nc[nH]c23)cc1,c1ccc(CNc2ncnc3nc[nH]c23)cc1,drugs/c1ccc(CNc2ncnc3nc[nH]c23)cc1.pickle,drugs,canonical
25441,CC1(C)CC1(C)C,CC1(C)CC1(C)C,qm9/CC1(C)CC1(C)C.pickle,qm9,canonical
25456,Cc1c(O)c(=O)ccn1C,Cc1c(O)c(=O)ccn1C,drugs/Cc1c(O)c(=O)ccn1C.pickle,drugs,canonical
25477,CC(C)(C)CC(C)(C)O,CC(C)(C)CC(C)(C)O,qm9/CC(C)(C)CC(C)(C)O.pickle,qm9,canonical
25478,Oc1ccc(F)c(F)c1,Oc1ccc(F)c(F)c1,qm9/Oc1ccc(F)c(F)c1.pickle,qm9,canonical
25480,Cc1ccc2cc(N)ccc2n1,Cc1ccc2cc(N)ccc2n1,drugs/Cc1ccc2cc(N)ccc2n1.pickle,drugs,canonical
25488,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,drugs/CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1.pickle,drugs,canonical
25530,C[C@@H](O)C(N)=O,C[C@@H](O)C(N)=O,qm9/C[C@@H](O)C(N)=O.pickle,qm9,canonical
25533,OCC1CCC1,OCC1CCC1,qm9/OCC1CCC1.pickle,qm9,canonical
25551,OCCCC1CCCC1,OCCCC1CCCC1,qm9/OCCCC1CCCC1.pickle,qm9,canonical
25553,c1cc(-c2cccs2)nc(-c2cccs2)c1,c1cc(-c2cccs2)nc(-c2cccs2)c1,drugs/c1cc(-c2cccs2)nc(-c2cccs2)c1.pickle,drugs,canonical
25558,CC(=O)N1CCCC1=O,CC(=O)N1CCCC1=O,qm9/CC(=O)N1CCCC1=O.pickle,qm9,canonical
25560,CCC(=O)CC(=O)OC,CCC(=O)CC(=O)OC,qm9/CCC(=O)CC(=O)OC.pickle,qm9,canonical
25568,CC(=O)c1ccc2c(c1)OCO2,CC(=O)c1ccc2c(c1)OCO2,drugs/CC(=O)c1ccc2c(c1)OCO2.pickle,drugs,canonical
25575,OC(c1ccccc1)(c1ccccc1)c1ccncc1,OC(c1ccccc1)(c1ccccc1)c1ccncc1,drugs/OC(c1ccccc1)(c1ccccc1)c1ccncc1.pickle,drugs,canonical
25586,CC(=O)OCCO,CC(=O)OCCO,qm9/CC(=O)OCCO.pickle,qm9,canonical
25589,NCC(=O)N[C@@H](CCC(N)=O)C(=O)O,NCC(=O)N[C@@H](CCC(N)=O)C(=O)O,drugs/NCC(=O)N[C@@H](CCC(N)=O)C(=O)O.pickle,drugs,canonical
25598,O=c1oc2cc(O)ccc2s1,O=c1oc2cc(O)ccc2s1,drugs/O=c1oc2cc(O)ccc2s1.pickle,drugs,canonical
25599,CC1=C(C)CCC1,CC1=C(C)CCC1,qm9/CC1=C(C)CCC1.pickle,qm9,canonical
25601,CCCOC(=O)[C@@H](C)O,CCCOC(=O)[C@@H](C)O,qm9/CCCOC(=O)[C@@H](C)O.pickle,qm9,canonical
25624,CNC(=O)Oc1cccc2ccccc12,CNC(=O)Oc1cccc2ccccc12,drugs/CNC(=O)Oc1cccc2ccccc12.pickle,drugs,canonical
25663,CCc1cc(C(N)=S)ccn1,CCc1cc(C(N)=S)ccn1,drugs/CCc1cc(C(N)=S)ccn1.pickle,drugs,canonical
25667,CCCCCC1CCC(C(=O)O)CC1,CCCCCC1CCC(C(=O)O)CC1,drugs/CCCCCC1CCC(C(=O)O)CC1.pickle,drugs,canonical
25678,CC(C)(O)CCO,CC(C)(O)CCO,qm9/CC(C)(O)CCO.pickle,qm9,canonical
25691,Cc1cccc(F)c1C,Cc1cccc(F)c1C,qm9/Cc1cccc(F)c1C.pickle,qm9,canonical
25738,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,drugs/CCOP(=S)(OCC)SCSP(=S)(OCC)OCC.pickle,drugs,canonical
25746,COC(N)=O,COC(N)=O,qm9/COC(N)=O.pickle,qm9,canonical
25757,CCOC(=O)c1cc2c(cn1)[nH]c1ccccc12,CCOC(=O)c1cc2c(cn1)[nH]c1ccccc12,drugs/CCOC(=O)c1cc2c(cn1)[nH]c1ccccc12.pickle,drugs,canonical
25758,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,drugs/CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1.pickle,drugs,canonical
25762,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,drugs/COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1.pickle,drugs,canonical
25763,COCCOC(C)(C)C,COCCOC(C)(C)C,qm9/COCCOC(C)(C)C.pickle,qm9,canonical
25766,Nc1ccc(F)cc1F,Nc1ccc(F)cc1F,qm9/Nc1ccc(F)cc1F.pickle,qm9,canonical
25773,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,drugs/CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1.pickle,drugs,canonical
25784,C=CCC(C(=O)NC(N)=O)C(C)C,C=CCC(C(=O)NC(N)=O)C(C)C,drugs/C=CCC(C(=O)NC(N)=O)C(C)C.pickle,drugs,canonical
25806,OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,drugs/OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O.pickle,drugs,canonical
25811,O=C(O)/C=C/c1cccnc1,O=C(O)/C=C/c1cccnc1,drugs/O=C(O)_C=C_c1cccnc1.pickle,drugs,canonical
25812,c1ccc2c(c1)OCCOCCOCCO2,c1ccc2c(c1)OCCOCCOCCO2,drugs/c1ccc2c(c1)OCCOCCOCCO2.pickle,drugs,canonical
25820,CC(=O)c1ccn(C)c1,CC(=O)c1ccn(C)c1,qm9/CC(=O)c1ccn(C)c1.pickle,qm9,canonical
25829,Cc1ccc(F)c(N)c1,Cc1ccc(F)c(N)c1,qm9/Cc1ccc(F)c(N)c1.pickle,qm9,canonical
25843,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,drugs/CC(C)NCC(O)COc1ccc(CC(N)=O)cc1.pickle,drugs,canonical
25849,N#CCN1CCOCC1,N#CCN1CCOCC1,qm9/N#CCN1CCOCC1.pickle,qm9,canonical
25854,COC(=O)CCC(=O)C[NH3+],COC(=O)CCC(=O)C[NH3+],drugs/COC(=O)CCC(=O)C[NH3+].pickle,drugs,canonical
25855,CC(=O)NCC(N)=O,CC(=O)NCC(N)=O,qm9/CC(=O)NCC(N)=O.pickle,qm9,canonical
25859,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,drugs/C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.pickle,drugs,canonical
25863,CCC1(C)OCCO1,CCC1(C)OCCO1,qm9/CCC1(C)OCCO1.pickle,qm9,canonical
25866,O=C(O)CCC(=O)c1ccc2ccc3cccc4ccc1c2c34,O=C(O)CCC(=O)c1ccc2ccc3cccc4ccc1c2c34,drugs/O=C(O)CCC(=O)c1ccc2ccc3cccc4ccc1c2c34.pickle,drugs,canonical
25895,Ic1cn[nH]c1,Ic1cn[nH]c1,drugs/Ic1cn[nH]c1.pickle,drugs,canonical
25906,O=C(O)c1cnccn1,O=C(O)c1cnccn1,drugs/O=C(O)c1cnccn1.pickle,drugs,canonical
25912,O=c1[nH]n(Cc2ccccc2)c2ccccc12,O=c1[nH]n(Cc2ccccc2)c2ccccc12,drugs/O=c1[nH]n(Cc2ccccc2)c2ccccc12.pickle,drugs,canonical
25916,Cc1ccccc1Oc1ccccc1N,Cc1ccccc1Oc1ccccc1N,drugs/Cc1ccccc1Oc1ccccc1N.pickle,drugs,canonical
25935,Oc1ccc(F)cc1F,Oc1ccc(F)cc1F,qm9/Oc1ccc(F)cc1F.pickle,qm9,canonical
25944,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,drugs/Cc1c(Cl)cccc1Nc1ccccc1C(=O)O.pickle,drugs,canonical
25960,Cc1c(F)cccc1F,Cc1c(F)cccc1F,qm9/Cc1c(F)cccc1F.pickle,qm9,canonical
25963,O=C1c2ccccc2C(=O)N1SC1CCCCC1,O=C1c2ccccc2C(=O)N1SC1CCCCC1,drugs/O=C1c2ccccc2C(=O)N1SC1CCCCC1.pickle,drugs,canonical
25966,COCC(=O)OC,COCC(=O)OC,qm9/COCC(=O)OC.pickle,qm9,canonical
25967,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,drugs/CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC.pickle,drugs,canonical
25980,C[C@]12C=CC(=O)C=C1CCC1C3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,drugs/CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F.pickle,drugs,no_stereo
26001,O=[N+]([O-])c1cc[nH]c1,O=[N+]([O-])c1cc[nH]c1,qm9/O=[N+]([O-])c1cc[nH]c1.pickle,qm9,canonical
26002,CC(C)(C)OCCO,CC(C)(C)OCCO,qm9/CC(C)(C)OCCO.pickle,qm9,canonical
26019,Cc1cccc(Nc2ccccc2)c1,Cc1cccc(Nc2ccccc2)c1,drugs/Cc1cccc(Nc2ccccc2)c1.pickle,drugs,canonical
26025,CCOC(=O)c1cccc(C(=O)OCC)n1,CCOC(=O)c1cccc(C(=O)OCC)n1,drugs/CCOC(=O)c1cccc(C(=O)OCC)n1.pickle,drugs,canonical
26027,CCC(=O)Nc1ccccc1,CCC(=O)Nc1ccccc1,drugs/CCC(=O)Nc1ccccc1.pickle,drugs,canonical
26043,Nc1ccccc1Nc1ccccc1,Nc1ccccc1Nc1ccccc1,drugs/Nc1ccccc1Nc1ccccc1.pickle,drugs,canonical
26060,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,drugs/CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1.pickle,drugs,canonical
26067,CCOC(=O)C1CC1,CCOC(=O)C1CC1,qm9/CCOC(=O)C1CC1.pickle,qm9,canonical
26071,CCCc1ccco1,CCCc1ccco1,qm9/CCCc1ccco1.pickle,qm9,canonical
26088,CC([NH3+])C12CC3CC(CC(C3)C1)C2,CC([NH3+])C12CC3CC(CC(C3)C1)C2,drugs/CC([NH3+])C12CC3CC(CC(C3)C1)C2.pickle,drugs,canonical
26089,CC(=O)Nc1nnc(S(N)(=O)=O)s1,CC(=O)Nc1nnc(S(N)(=O)=O)s1,drugs/CC(=O)Nc1nnc(S(N)(=O)=O)s1.pickle,drugs,canonical
26094,CC#CC(=O)OC,CC#CC(=O)OC,qm9/CC#CC(=O)OC.pickle,qm9,canonical
26097,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,drugs/Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O.pickle,drugs,canonical
26128,COc1cc(/C=N/N=C/c2cc(OC)c(O)c(OC)c2)cc(OC)c1O,COc1cc(/C=N/N=C/c2cc(OC)c(O)c(OC)c2)cc(OC)c1O,drugs/COc1cc(_C=N_N=C_c2cc(OC)c(O)c(OC)c2)cc(OC)c1O.pickle,drugs,canonical
26138,CCC1CCC(=O)CC1,CCC1CCC(=O)CC1,qm9/CCC1CCC(=O)CC1.pickle,qm9,canonical
26142,CN1CC(=O)NC1=O,CN1CC(=O)NC1=O,qm9/CN1CC(=O)NC1=O.pickle,qm9,canonical
26166,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,drugs/COc1ccc2cc([C@H](C)C(=O)O)ccc2c1.pickle,drugs,canonical
