nmr_graph_idx,nmr_smiles,geom_smiles,geom_original_smiles,similarity,source
26412,CCC(C)C(C)(C)O,CC[C@@H](C)[C@@](C)(O)CC,CC[C@@H](C)[C@@](C)(O)CC,0.6,qm9
26433,O=C(Nc1ccccc1Cl)c1cc2ccccc2cc1O,COc1cc2ccccc2cc1C(=O)Nc1ccccc1Cl,COc1cc2ccccc2cc1C(=O)Nc1ccccc1Cl,0.6585365853658537,drugs
26433,O=C(Nc1ccccc1Cl)c1cc2ccccc2cc1O,O=C(Nc1ccccc1Cl)c1ccc2ccccc2c1,O=C(Nc1ccccc1Cl)c1ccc2ccccc2c1,0.6153846153846154,drugs
26439,Cc1cccc(C(=O)O)n1,O=C(O)c1cccc(C(=O)O)n1,O=C(O)c1cccc(C(=O)O)n1,0.6956521739130435,drugs
26443,CC(C#N)c1cccc(C(=O)c2ccccc2)c1,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0.6388888888888888,drugs
26443,CC(C#N)c1cccc(C(=O)c2ccccc2)c1,C[C@@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,C[C@@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0.6388888888888888,drugs
26448,c1ccc(-c2ccc(-c3nnc(-c4ccccc4)o3)cc2)cc1,Nc1ccc(-c2nnc(-c3ccc(-c4ccccc4)cc3)o2)cc1,Nc1ccc(-c2nnc(-c3ccc(-c4ccccc4)cc3)o2)cc1,0.7916666666666666,drugs
26448,c1ccc(-c2ccc(-c3nnc(-c4ccccc4)o3)cc2)cc1,Nc1ccccc1-c1nnc(-c2ccc(-c3ccccc3)cc2)o1,Nc1ccccc1-c1nnc(-c2ccc(-c3ccccc3)cc2)o1,0.6785714285714286,drugs
26474,CNC(=O)Oc1ccccc1C(C)C,CNC(=O)Oc1ccccc1OC(C)C,CNC(=O)Oc1ccccc1OC(C)C,0.6470588235294118,drugs
26481,C=CC(O)C(=O)OC,COC(=O)[C@@H](O)C=O,COC(=O)[C@@H](O)C=O,0.6086956521739131,qm9
26484,CN(C)c1ccc(/N=N/c2ccc(S(=O)(=O)NN)cc2)cc1,CN(C)c1ccc(N=Nc2ccc(S(N)(=O)=O)cc2)cc1,CN(C)c1ccc(N=Nc2ccc(S(N)(=O)=O)cc2)cc1,0.6764705882352942,drugs
26495,CC1CCCCN1CCC#N,C[C@H]1CCN1CCC#N,C[C@H]1CCN1CCC#N,0.75,qm9
26508,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,0.6875,drugs
26513,CCOC(=O)C(=O)Nc1ccc(Cl)cc1,CCOC(=O)C(=O)NNc1ccc(Cl)cc1,CCOC(=O)C(=O)NNc1ccc(Cl)cc1,0.7142857142857143,drugs
26513,CCOC(=O)C(=O)Nc1ccc(Cl)cc1,CCOC(=O)C(=O)Nc1cc(Cl)ccc1C,CCOC(=O)C(=O)Nc1cc(Cl)ccc1C,0.631578947368421,drugs
26522,Oc1ccc(-c2ccccc2)cc1O,Nc1cc(-c2ccccc2)ccc1O,Nc1cc(-c2ccccc2)ccc1O,0.64,drugs
26535,CCCCCCOC(=O)CCCCC,CCCCCCOC(=O)CCC(=O)C[NH3+],CCCCCCOC(=O)CCC(=O)C[NH3+],0.6666666666666666,drugs
26547,C=CCCOc1ccc(C(=O)O)cc1,C=CCCCOc1ccc(C(=O)O)cc1,C=CCCCOc1ccc(C(=O)O)cc1,0.8387096774193549,drugs
26556,COc1cc(CCO)ccc1O,COc1cc(CCC(C)=O)ccc1O,COc1cc(CCC(C)=O)ccc1O,0.6470588235294118,drugs
26561,COc1cc(NC(=O)c2ccccc2)c(OC)cc1N,COc1cc(N)c(Cl)cc1NC(=O)c1ccccc1,COc1cc(N)c(Cl)cc1NC(=O)c1ccccc1,0.775,drugs
26561,COc1cc(NC(=O)c2ccccc2)c(OC)cc1N,COc1cc(NC(=O)c2ccccc2)c(OC)cc1Cl,COc1cc(NC(=O)c2ccccc2)c(OC)cc1Cl,0.7,drugs
26588,COCCNCCOC,COCCNCCC#N,COCCNCCC#N,0.6190476190476191,qm9
26588,COCCNCCOC,COCCNCC#N,COCCNCC#N,0.6,qm9
26603,CCN(CC)CCc1c(C)c2ccc(O)cc2oc1=O,Cc1c(CCC(=O)O)c(=O)oc2cc(O)ccc12,Cc1c(CCC(=O)O)c(=O)oc2cc(O)ccc12,0.6521739130434783,drugs
26603,CCN(CC)CCc1c(C)c2ccc(O)cc2oc1=O,CCOC(=O)CCc1c(C)c2ccc(O)cc2oc1=O,CCOC(=O)CCc1c(C)c2ccc(O)cc2oc1=O,0.6326530612244898,drugs
26607,CCCCCC(C)N,CCCCC[C@H](C)N,CCCCC[C@H](C)N,1.0,drugs
26615,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C,C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C,1.0,drugs
26615,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,CCN(CC)[C@@H](C)CN1c2ccccc2Sc2ccccc21,CCN(CC)[C@@H](C)CN1c2ccccc2Sc2ccccc21,0.7142857142857143,drugs
26618,CCC(C)(C)C(C)O,CCC(C)(C)[C@@H](C)O,CCC(C)(C)[C@@H](C)O,1.0,qm9
26618,CCC(C)(C)C(C)O,CCCC(C)(C)[C@@H](C)O,CCCC(C)(C)[C@@H](C)O,0.6,qm9
26619,C(=N/Cc1ccccc1)\c1ccccc1,Oc1cccc(C=NCc2ccccc2)c1,Oc1cccc(C=NCc2ccccc2)c1,0.6666666666666666,drugs
26648,CCCC#CC(=O)O,CCCC#CC(C)=O,CCCC#CC(C)=O,0.6363636363636364,qm9
26648,CCCC#CC(=O)O,CCCC#CC(N)=O,CCCC#CC(N)=O,0.6086956521739131,qm9
26648,CCCC#CC(=O)O,CCCC#CC(=O)CC,CCCC#CC(=O)CC,0.6086956521739131,qm9
26658,C#C[C@@H]1CCC[C@@H](C)O1,C#C[C@H]1CCC[C@H](C)O1,C#C[C@H]1CCC[C@H](C)O1,1.0,qm9
26658,C#C[C@@H]1CCC[C@@H](C)O1,C#C[C@H]1CC[C@H](C)O1,C#C[C@H]1CC[C@H](C)O1,0.7391304347826086,qm9
26658,C#C[C@@H]1CCC[C@@H](C)O1,C[C@H]1CCC[C@H](C#N)O1,C[C@H]1CCC[C@H](C#N)O1,0.6153846153846154,qm9
26687,CCCCC(C)(O)CC#N,CCC[C@@](C)(O)CC#N,CCC[C@@](C)(O)CC#N,0.75,qm9
26687,CCCCC(C)(O)CC#N,C[C@](O)(CC#N)CCO,C[C@](O)(CC#N)CCO,0.6153846153846154,qm9
26687,CCCCC(C)(O)CC#N,CC(O)(CC#N)CC#N,CC(O)(CC#N)CC#N,0.6086956521739131,qm9
26696,COc1ccc(/C(N)=N/O)cc1,COc1cc(OC)cc(/C(N)=N/O)c1,COc1cc(OC)cc(/C(N)=N/O)c1,0.6428571428571429,drugs
26717,O=C1O[C@H](CO)[C@@H](O)[C@H]1O,O=C1OC(CO)C(O)C(O)C1O,O=C1OC(CO)C(O)C(O)C1O,0.8695652173913043,drugs
26717,O=C1O[C@H](CO)[C@@H](O)[C@H]1O,O=C1OC(CO)[C@@H](O)[C@@H](O)C1O,O=C1OC(CO)[C@@H](O)[C@@H](O)C1O,0.8695652173913043,drugs
26717,O=C1O[C@H](CO)[C@@H](O)[C@H]1O,O=C1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,O=C1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,0.8695652173913043,drugs
26725,N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O,N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O,N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,1.0,drugs
26754,O=C1C[C@@H]2CCCC[C@H]12,O=C1C[C@H]2CCCC[C@@H]12,O=C1C[C@H]2CCCC[C@@H]12,1.0,qm9
26754,O=C1C[C@@H]2CCCC[C@H]12,O=C1C[C@H]2CCC[C@@H]12,O=C1C[C@H]2CCC[C@@H]12,0.8947368421052632,qm9
26802,COP(=O)(O)C(C)(O)P(=O)(O)O,CC(O)(P(=O)(O)O)P(=O)(O)O,CC(O)(P(=O)(O)O)P(=O)(O)O,0.6,drugs
26806,C[C@]12CC[C@H](C[C@@H]1O)C2,C[C@@]12CC[C@@H](C[C@H]1O)C2,C[C@@]12CC[C@@H](C[C@H]1O)C2,1.0,qm9
26806,C[C@]12CC[C@H](C[C@@H]1O)C2,C[C@]12C[C@H](C[C@H]1O)C2,C[C@]12C[C@H](C[C@H]1O)C2,0.6521739130434783,qm9
26810,O=C1C[C@H]2OC[C@@H](O1)[C@H]2O,O=C1C[C@H]2OC[C@H]2O1,O=C1C[C@H]2OC[C@H]2O1,0.68,qm9
26810,O=C1C[C@H]2OC[C@@H](O1)[C@H]2O,O=C1C[C@H]([C@H]2CO2)O1,O=C1C[C@H]([C@H]2CO2)O1,0.6,qm9
26811,CSc1nc(N2CCOCC2)nc(C(F)(F)F)n1,CNc1nc(SC)nc(N2CCOCC2)n1,CNc1nc(SC)nc(N2CCOCC2)n1,0.625,drugs
26825,CC(C)(CO)NC(=O)c1cccs1,COC(=O)C(C)(C)NC(=O)c1cccs1,COC(=O)C(C)(C)NC(=O)c1cccs1,0.6052631578947368,drugs
26833,C=C[C@@H]1CCC[C@@H](C)O1,C[C@H]1CCC[C@H](C=O)O1,C[C@H]1CCC[C@H](C=O)O1,0.6153846153846154,qm9
26853,O/N=C(/CN1CCOCC1)c1ccccc1,O/N=C(\CN1CCCCC1)c1ccccc1,O/N=C(\CN1CCCCC1)c1ccccc1,0.7058823529411765,drugs
26862,C[C@@H]1C[C@@H](CI)OC1=O,CC[C@H]1C[C@@H](C)C(=O)O1,CC[C@H]1C[C@@H](C)C(=O)O1,0.6666666666666666,qm9
26862,C[C@@H]1C[C@@H](CI)OC1=O,C[C@H]1C[C@@H](CO)OC1=O,C[C@H]1C[C@@H](CO)OC1=O,0.6428571428571429,qm9
26863,CN1CCN(C(=S)Nc2ccccc2)c2ccccc21,S=C(Nc1ccccc1)N1CCc2ccccc21,S=C(Nc1ccccc1)N1CCc2ccccc21,0.6153846153846154,drugs
26902,C[C@@H]1C(=O)OC[C@H]1O,C[C@@H]1C(=O)OC[C@@H]1O,C[C@@H]1C(=O)OC[C@@H]1O,1.0,qm9
26902,C[C@@H]1C(=O)OC[C@H]1O,C[C@@H]1C(=O)OCC[C@@H]1O,C[C@@H]1C(=O)OCC[C@@H]1O,0.6153846153846154,qm9
26913,O=C1C[C@@H](O)[C@H](CI)O1,O=C1C[C@@H](O)[C@@H](CO)O1,O=C1C[C@@H](O)[C@@H](CO)O1,0.6666666666666666,qm9
26913,O=C1C[C@@H](O)[C@H](CI)O1,CC[C@H]1OC(=O)C[C@H]1O,CC[C@H]1OC(=O)C[C@H]1O,0.6428571428571429,qm9
26915,COC(=O)CCCCC1CCSS1,NC(=O)CCCCC1CCSS1,NC(=O)CCCCC1CCSS1,0.6571428571428571,drugs
26915,COC(=O)CCCCC1CCSS1,O=C(O)CCCCC1CCSS1,O=C(O)CCCCC1CCSS1,0.6571428571428571,drugs
26915,COC(=O)CCCCC1CCSS1,O=C(O)CCCC[C@@H]1CCSS1,O=C(O)CCCC[C@@H]1CCSS1,0.6571428571428571,drugs
26924,OC1C[C@@H]2O[C@H](C1)[C@H]1O[C@H]12,O[C@H]1C[C@@H]2O[C@H](C1)[C@@H]2O,O[C@H]1C[C@@H]2O[C@H](C1)[C@@H]2O,0.631578947368421,qm9
26924,OC1C[C@@H]2O[C@H](C1)[C@H]1O[C@H]12,O[C@@H]1C[C@H](O)[C@@H]2O[C@@H]2C1,O[C@H]1C[C@@H](O)C[C@H]2O[C@@H]12,0.6190476190476191,qm9
26928,CCC1COC(C)=N1,CC[C@H]1COC(C)=N1,CC[C@H]1COC(C)=N1,1.0,qm9
26928,CCC1COC(C)=N1,CCC[C@H]1COC(C)=N1,CCC[C@H]1COC(C)=N1,0.6923076923076923,qm9
26928,CCC1COC(C)=N1,CC1=N[C@@H](CO)CO1,CC1=N[C@@H](CO)CO1,0.6538461538461539,qm9
26981,Cc1cc2c(s1)Nc1ccc(F)cc1N=C2N1CCN(C)CC1,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0.74,drugs
27000,O=C1C=C[C@@H](O)[C@@]12CO2,O=C1C=C[C@H](O)[C@]12CO2,O=C1C=C[C@H](O)[C@]12CO2,1.0,qm9
27007,BrC1[C@H]2CC[C@@H]1[C@@H]1O[C@@H]12,C1C[C@H]2[C@@H]1[C@H]1O[C@@H]21,C1C[C@@H]2[C@H]1[C@@H]1O[C@@H]12,0.625,qm9
27010,O=C1O[C@H](CO)C[C@@H]1O,O=C1O[C@@H](CO)C[C@H]1O,O=C1O[C@@H](CO)C[C@H]1O,1.0,qm9
27010,O=C1O[C@H](CO)C[C@@H]1O,CC[C@H]1C[C@@H](O)C(=O)O1,CC[C@H]1C[C@@H](O)C(=O)O1,0.6666666666666666,qm9
27028,COC1CCOC1=O,CO[C@H]1CCOC1=O,CO[C@H]1CCOC1=O,1.0,qm9
27028,COC1CCOC1=O,CO[C@H]1CCCOC1=O,CO[C@H]1CCCOC1=O,0.76,qm9
27028,COC1CCOC1=O,CCO[C@H]1CCOC1=O,CCO[C@H]1CCOC1=O,0.6071428571428571,qm9
27052,Cc1ccc(S(=O)(=O)N2C[C@H]3CC(=O)C[C@H]3C2)cc1,Cc1ccc(S(=O)(=O)N2CCC(=O)CC2)cc1,Cc1ccc(S(=O)(=O)N2CCC(=O)CC2)cc1,0.6,drugs
27055,Oc1cccc(/C=C/c2cccnc2)c1,O=C(/C=C/c1cccc(O)c1)c1cccnc1,O=C(/C=C/c1cccc(O)c1)c1cccnc1,0.631578947368421,drugs
27055,Oc1cccc(/C=C/c2cccnc2)c1,O=C(/C=C/c1cccnc1)c1cccc(O)c1,O=C(/C=C/c1cccnc1)c1cccc(O)c1,0.631578947368421,drugs
27061,O=C/C=C/c1ccc2c(c1)OCCOCCOCCOCCOCCO2,C=Cc1ccc2c(c1)OCCOCCOCCOCCOCCO2,C=Cc1ccc2c(c1)OCCOCCOCCOCCOCCO2,0.6,drugs
27075,O=CO[C@H]1C[C@@H]2CC[C@H]1C2,O=CO[C@H]1C[C@H]2C[C@@H]1C2,O=CO[C@H]1C[C@H]2C[C@@H]1C2,0.7083333333333334,qm9
27085,C[C@H](CF)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,O=C(NC(Cc1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,O=C(NC(Cc1ccccc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,0.66,drugs
27156,O=C1C[C@H]2O[C@@H]1[C@@H]1O[C@@H]12,O=C1C[C@@H]2O[C@H]1[C@H]1O[C@H]12,O=C1C[C@@H]2O[C@H]1[C@H]1O[C@@H]21,1.0,qm9
27156,O=C1C[C@H]2O[C@@H]1[C@@H]1O[C@@H]12,O=C1C[C@H]2O[C@H]2[C@H]2O[C@@H]12,O=C1C[C@H]2O[C@H]2[C@H]2O[C@@H]12,0.8181818181818182,qm9
27156,O=C1C[C@H]2O[C@@H]1[C@@H]1O[C@@H]12,O=C1C[C@H]2O[C@@H]3[C@H]2O[C@H]13,O=C1C[C@H]2O[C@H]3[C@@H]1O[C@@H]23,0.8181818181818182,qm9
27181,C[C@]12CCC[C@@H]1CC(=O)CC2,C[C@@]12CCC(=O)C[C@@H]1C2,C[C@@]12CCC(=O)C[C@@H]1C2,0.6206896551724138,qm9
27201,C1=CC2OC2C1,C1=C[C@H]2O[C@H]2C1,C1=C[C@H]2O[C@H]2C1,1.0,qm9
27201,C1=CC2OC2C1,C1=CC[C@@H]2O[C@@H]2C=C1,C1=CC[C@@H]2O[C@@H]2C=C1,0.6666666666666666,qm9
27201,C1=CC2OC2C1,C[C@@H]1[C@@H]2C=CC[C@H]1O2,C[C@@H]1[C@@H]2C=CC[C@H]1O2,0.6363636363636364,qm9
27203,O=C1CCCn2cccc21,O=C1CCn2cccc21,O=C1CCn2cccc21,0.7692307692307693,qm9
27205,O=CC1=CC=CC1,O=CC1=CC=CC=CC1,O=CC1=CC=CC=CC1,0.8095238095238095,qm9
27214,c1ccn2c(c1)nc1nc3ccccn3c12,c1ccn2c(c1)nc1c2nc2ccccn21,c1ccn2c(c1)nc1c2nc2ccccn21,0.6521739130434783,drugs
27281,OC(c1ccccc1)c1ccncc1,Cc1ccc(C(O)c2ccncc2)cc1,Cc1ccc(C(O)c2ccncc2)cc1,0.6153846153846154,drugs
27284,CCCCCCC(O)C#N,CCCCC[C@@H](O)C#N,CCCCC[C@@H](O)C#N,0.9523809523809523,qm9
27284,CCCCCCC(O)C#N,CCCC[C@@H](O)C#N,CCCC[C@@H](O)C#N,0.8181818181818182,qm9
27284,CCCCCCC(O)C#N,N#C[C@H](O)CCCCO,N#C[C@H](O)CCCCO,0.6,qm9
27306,O[C@H]1[C@H](O)[C@@H](O)CN2CC[C@H](F)[C@H]12,O[C@H]1[C@H](O)[C@@H](O)CN2CC[C@H](O)[C@H]12,O[C@H]1CN2CC[C@H](O)[C@@H]2[C@@H](O)[C@@H]1O,0.6666666666666666,drugs
27315,C[C@@H]1CCCC(C)(C)O1,C[C@H]1CCCC(C)(C)O1,C[C@H]1CCCC(C)(C)O1,1.0,qm9
27315,C[C@@H]1CCCC(C)(C)O1,C[C@H]1CCC(C)(C)O1,C[C@H]1CCC(C)(C)O1,0.7142857142857143,qm9
27322,O=C(CN1C(=O)c2cccnc2C1=O)Nc1ccccc1,O=C(CN1C(=O)c2ccccc2C1=O)Nc1ccccc1,O=C(CN1C(=O)c2ccccc2C1=O)Nc1ccccc1,0.717948717948718,drugs
27322,O=C(CN1C(=O)c2cccnc2C1=O)Nc1ccccc1,O=C(CN1C(=O)c2cccnc2C1=O)c1ccccc1,O=C(CN1C(=O)c2cccnc2C1=O)c1ccccc1,0.6590909090909091,drugs
27322,O=C(CN1C(=O)c2cccnc2C1=O)Nc1ccccc1,O=C(CN1C(=O)c2ccccc2C1=O)Nc1cccnc1,O=C(CN1C(=O)c2ccccc2C1=O)Nc1cccnc1,0.6444444444444445,drugs
27327,CC1=NC(C(C)C)CO1,CC1=N[C@@H](C(C)C)CO1,CC1=N[C@@H](C(C)C)CO1,1.0,qm9
27327,CC1=NC(C(C)C)CO1,CC1=N[C@@H]([C@@H](C)O)CO1,CC1=N[C@@H]([C@@H](C)O)CO1,0.6923076923076923,qm9
27361,C=CCCC(CC)CO,CC[C@@H](CO)CCC=O,CC[C@@H](CO)CCC=O,0.6153846153846154,qm9
27365,C#CC(C)(C=C)CCO,C#C[C@@](C)(C=O)CCO,C#C[C@@](C)(C=O)CCO,0.6296296296296297,qm9
27366,COc1ccc2c(c1OC(C)C)CCC2=O,COc1ccc2c(c1OC)CCC2=O,COc1ccc2c(c1OC)CCC2=O,0.7352941176470589,drugs
27370,O=C1CC2CCOC12,O=C1C[C@H]2CCO[C@@H]12,O=C1C[C@H]2CCO[C@@H]12,1.0,qm9
27370,O=C1CC2CCOC12,O=C1C[C@H]2CCCO[C@@H]12,O=C1C[C@H]2CCCO[C@@H]12,0.75,qm9
27370,O=C1CC2CCOC12,O=C1CC[C@H]2CCO[C@@H]12,O=C1CC[C@H]2CCO[C@@H]12,0.64,qm9
27388,COc1cc(/C=C/C(=O)O)ccc1OS(=O)(=O)[O-],CCCOc1ccc(/C=C/C(=O)O)cc1OC,CCCOc1ccc(/C=C/C(=O)O)cc1OC,0.6,drugs
27392,COC(=O)C1CC(c2ccc(Cl)o2)=NO1,COC(=O)C1CC(c2ccc(Cl)cc2)=NO1,COC(=O)C1CC(c2ccc(Cl)cc2)=NO1,0.6363636363636364,drugs
27397,O=C1CC2C=CC1O2,O=C1C[C@H]2C=C[C@@H]1O2,O=C1C[C@H]2C=C[C@@H]1O2,1.0,qm9
27397,O=C1CC2C=CC1O2,O=C1CC[C@H]2C=C[C@@H]1O2,O=C1CC[C@H]2C=C[C@@H]1O2,0.6153846153846154,qm9
27402,CC1(O)CCCCC1=O,C[C@@]1(O)CCCCC1=O,C[C@@]1(O)CCCCC1=O,1.0,qm9
27402,CC1(O)CCCCC1=O,C[C@@]1(O)CCCC1=O,C[C@@]1(O)CCCC1=O,0.8571428571428571,qm9
27402,CC1(O)CCCCC1=O,C[C@@]1(O)CCC1=O,C[C@@]1(O)CCC1=O,0.6363636363636364,qm9
27411,O=C1CC(CO)CO1,O=C1C[C@@H](CO)CO1,O=C1C[C@@H](CO)CO1,1.0,qm9
27411,O=C1CC(CO)CO1,O=C1C[C@@H](CCO)CO1,O=C1C[C@@H](CCO)CO1,0.72,qm9
27411,O=C1CC(CO)CO1,O=C1C[C@@H](CO)CCO1,O=C1C[C@@H](CO)CCO1,0.68,qm9
27435,COc1cccc(/C=C/c2cccc(OC)c2)c1,COc1cccc(/C=N/N=C/c2cccc(OC)c2)c1,COc1cccc(/C=N/N=C/c2cccc(OC)c2)c1,0.6666666666666666,drugs
27448,CC(C)(C)C1=NOC(c2ccccc2)C1,CC(C)(O)C1=NOC(c2ccccc2)C1,CC(C)(O)C1=NOC(c2ccccc2)C1,0.7575757575757576,drugs
27449,OCCc1ccc(O)c(O)c1,OCCCc1ccc(O)c(O)c1,OCCCc1ccc(O)c(O)c1,0.75,drugs
27449,OCCc1ccc(O)c(O)c1,[NH3+]CCc1ccc(O)c(O)c1,[NH3+]CCc1ccc(O)c(O)c1,0.64,drugs
27461,O=C(CSc1ccc(Cl)cc1)NC1CCOC1=O,O=C(CSc1ccc(Cl)cc1)NC1CCCC1,O=C(CSc1ccc(Cl)cc1)NC1CCCC1,0.6,drugs
27461,O=C(CSc1ccc(Cl)cc1)NC1CCOC1=O,Cc1ccccc1SCC(=O)NC1CCOC1=O,Cc1ccccc1SCC(=O)NC1CCOC1=O,0.6,drugs
27483,CC(=O)CCn1c(=S)[nH]c2ccccc2c1=O,CCCn1c(=S)[nH]c2ccccc2c1=O,CCCn1c(=S)[nH]c2ccccc2c1=O,0.7,drugs
27483,CC(=O)CCn1c(=S)[nH]c2ccccc2c1=O,CCCCn1c(=S)[nH]c2ccccc2c1=O,CCCCn1c(=S)[nH]c2ccccc2c1=O,0.6666666666666666,drugs
27491,OC1[C@H]2CC[C@@H]1[C@@H]1O[C@@H]12,O[C@H]1[C@H]2CC[C@@H]1[C@H]1O[C@@H]21,O[C@@H]1[C@@H]2CC[C@H]1[C@@H]1O[C@H]21,1.0,qm9
27491,OC1[C@H]2CC[C@@H]1[C@@H]1O[C@@H]12,O[C@@H]1[C@@H]2CC[C@@H]2[C@@H]2O[C@H]12,O[C@@H]1[C@@H]2CC[C@@H]2[C@@H]2O[C@@H]21,0.6842105263157895,qm9
27491,OC1[C@H]2CC[C@@H]1[C@@H]1O[C@@H]12,O[C@@H]1[C@H]2CC[C@@H]3[C@H]2O[C@H]13,O[C@H]1[C@H]2O[C@@H]3[C@H]2CC[C@@H]31,0.6842105263157895,qm9
27501,C#CCCN1C(=O)CCC1=O,C#CCCN1CCC1=O,C#CCCN1CCC1=O,0.6296296296296297,qm9
27522,O[C@@H]1C=C[C@@H](Br)[C@H]2O[C@H]21,O[C@@H]1C=C[C@H](O)[C@@H]2O[C@@H]21,O[C@H]1C=C[C@@H](O)[C@H]2O[C@@H]12,0.6842105263157895,qm9
27530,O=C(CI)c1ccc2c(c1)OCCO2,CCC(=O)c1ccc2c(c1)OCCO2,CCC(=O)c1ccc2c(c1)OCCO2,0.696969696969697,drugs
27530,O=C(CI)c1ccc2c(c1)OCCO2,CCCC(=O)c1ccc2c(c1)OCCO2,CCCC(=O)c1ccc2c(c1)OCCO2,0.6571428571428571,drugs
27530,O=C(CI)c1ccc2c(c1)OCCO2,O=C(CCCO)c1ccc2c(c1)OCCO2,O=C(CCCO)c1ccc2c(c1)OCCO2,0.6388888888888888,drugs
27538,O[C@@H]1CC[C@H]2CO[C@@H]1O2,O[C@H]1CC[C@@H]2CO[C@H]1O2,O[C@H]1CC[C@@H]2CO[C@H]1O2,1.0,qm9
27538,O[C@@H]1CC[C@H]2CO[C@@H]1O2,O[C@H]1C[C@H]2CO[C@@H]1O2,O[C@H]1C[C@H]2CO[C@@H]1O2,0.625,qm9
27550,N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,0.6,drugs
27550,N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,OCC1O[C@@H](O[C@@H]2C(CO)O[C@@H](O)C(O)[C@@H]2O)C(O)[C@H](O)[C@@H]1O,OCC1O[C@@H](O)C(O)[C@H](O)[C@@H]1O[C@@H]1OC(CO)[C@@H](O)[C@@H](O)C1O,0.6,drugs
27550,N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.6,drugs
27551,O=C1C[C@H]2CC[C@H](O2)[C@@H]1O,O=C1C[C@@H]2C[C@@H](O2)[C@@H]1O,O=C1C[C@@H]2C[C@@H](O2)[C@@H]1O,0.6923076923076923,qm9
27555,O=C(c1ccc([N+](=O)[O-])cc1)c1nc(-c2ccccc2)c[se]1,O=C(c1ccc(-c2ccccc2)cc1)c1ccc([N+](=O)[O-])cc1,O=C(c1ccc(-c2ccccc2)cc1)c1ccc([N+](=O)[O-])cc1,0.625,drugs
27571,COc1ccc(C(N)=[NH2+])cc1,COc1ccc(C(N)=S)cc1,COc1ccc(C(N)=S)cc1,0.68,drugs
27583,COC(=O)c1cccc(C(F)(F)F)c1,CC(C)NC(=O)c1cccc(C(F)(F)F)c1,CC(C)NC(=O)c1cccc(C(F)(F)F)c1,0.6388888888888888,drugs
27599,COC(=O)c1ccccc1CC(C)=O,COC(=O)c1ccccc1CCC(C)=O,COC(=O)c1ccccc1CCC(C)=O,0.696969696969697,drugs
27693,C1C[C@@H]2O[C@H](C1)[C@H]1O[C@H]12,C1C[C@@H]2O[C@H](C1)[C@@H]1O[C@@H]12,C1C[C@@H]2O[C@H](C1)[C@@H]1O[C@H]21,1.0,qm9
27693,C1C[C@@H]2O[C@H](C1)[C@H]1O[C@H]12,C1C[C@@H]2O[C@@H]2[C@@H]2O[C@@H]2C1,C1C[C@@H]2O[C@@H]2[C@@H]2O[C@@H]2C1,0.8,qm9
27693,C1C[C@@H]2O[C@H](C1)[C@H]1O[C@H]12,C1C[C@H]2O[C@@H]3[C@H]2O[C@@H]3C1,C1C[C@H]2O[C@@H]3[C@H]2O[C@@H]3C1,0.8,qm9
